id,address,categories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,23.95,23.95,USD,2017-01-17T18:07:15Z,Deep Dish,Bbq Chicken and Bacon Pizza,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,20.5,20.5,USD,2017-01-17T18:07:15Z,"Thin crust Sicilian, with Mozzarella on the bottom sauce on top, garnished with Oregano and Romano",Brooklyn Style Pizza,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,23.95,23.95,USD,2017-01-17T18:07:15Z,Served with Bleu Cheese Dressing. (Deep Dish),Buffalo Chicken Pizza,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,23.95,23.95,USD,2017-01-17T18:07:15Z,Deep Dish,Chicken Marsala Pizza,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,15.5,15.5,USD,2017-01-17T18:07:15Z,"Sauteed chicken with Mushrooms, Peppers, and Onions in a Garlic Tomato Sauce.",Chicken Pizzaiola,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,8.99,8.99,USD,2017-01-17T18:07:15Z,"Sauteed chicken with mushrooms, peppers and onions in a garlic tomato sauce",Chicken Pizzaiola (lunch Portion),Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,23.95,23.95,USD,2017-01-17T18:07:15Z,"Deep Dish Pie (no sauce, sauce available upon request)",Deep Dish White Pizza,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,9.99,9.99,USD,2017-01-17T18:07:15Z,,Gluten Free Pizza,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,20.95,20.95,USD,2017-01-17T18:07:15Z,,Grandma Pizza,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,23.95,23.95,USD,2017-01-17T18:07:15Z,"Deep Dish Pizza with Pepperoni, Sausage, Meatball and Bacon.",Meat Lovers Pizza (deep Dish),Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,8.7,8.7,USD,2017-01-17T18:07:15Z,,Pizza Burger,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,23.95,23.95,USD,2017-01-17T18:07:15Z,Deep Dish,Pollo Ala Vodka Pizza,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdE8CGByjofQCxlRdX,258 Deer Park Ave,"Caterers,Restaurants,Delivery Service,Italian Restaurants,Pizza",Babylon,US,us/gilgobeach/babylon/258deerparkave/-1592095706,40.70027,-73.32266,,20.5,20.5,USD,2017-01-17T18:07:15Z,"Neopolitian White Pizza With Sauce or NO Sauce (Your choice, please specify)",White Pizza,Gino's Pizza of Babylon,11702,,,,Gilgo Beach
AVwdEBoc_7pvs4fz135d,300 E 3rd St,American Restaurant,Sylacauga,US,us/talladegasprings/sylacauga/300e3rdst/-250603136,33.17170418,-86.24592947,,10,10,USD,2016-06-07T20:19:41Z,,Pizza of The Day,Buttermilk Hill Restaruant and Bar,35150,USD,50,55,Talladega Springs
AVwdecSFIN2L1WUfwMV3,3368 Peachtree Rd,Restaurant,Atlanta,US,us/ga/atlanta/3368peachtreerd/-1217057759,33.848153,-84.366894,,5.95,5.95,USD,2016-08-02T00:00:00Z,,Cheese Flatbread Pizza,Maggiano's - Buckhead,30326,USD,0,30,GA
AVwd-eEAByjofQCxuLa4,50 Liberty St,"Restaurants,Catering,Sandwich Shops,Restaurant,Pizza Place",Pawcatuck,US,us/ct/pawcatuck/50libertyst/-2067994286,41.37956342,-71.83625378,,15.5,7.1,USD,2016-06-27T14:07:19Z,,"White Pizza (garlic, Ricotta, No Sauce)",The Pizza Lady,6379,,,,CT
AVwdEfVZ_7pvs4fz18wx,7602 N Jupiter Rd,"Italian Restaurant,mexican restaurant",Garland,US,us/tx/garland/7602njupiterrd/-2095455994,32.9845125,-96.68180128,,10.95,10.95,USD,"2016-07-22T16:40:53Z,2016-03-22T03:55:39Z",,Margarita Pizza,Besa's Pizza,75044,USD,25,40,TX
AVwdEfVZ_7pvs4fz18wx,7602 N Jupiter Rd,"Italian Restaurant,mexican restaurant",Garland,US,us/tx/garland/7602njupiterrd/-2095455994,32.9845125,-96.68180128,,2.25,2.25,USD,"2016-07-22T16:40:53Z,2016-03-22T03:55:39Z",,Slice of Pizza (cheese),Besa's Pizza,75044,USD,25,40,TX
AVwdEfVZ_7pvs4fz18wx,7602 N Jupiter Rd,"Italian Restaurant,mexican restaurant",Garland,US,us/tx/garland/7602njupiterrd/-2095455994,32.9845125,-96.68180128,,3.75,3.75,USD,"2016-07-22T16:40:53Z,2016-03-22T03:55:39Z",,Slice of Pizza (special),Besa's Pizza,75044,USD,25,40,TX
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,,,,2016-08-23T00:00:00Z,"House Tomato Pizza Sauce, Mozzarella cheese, Pepperoni, Bacon and Italian Sausage",Carne Classica Pizza,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,,,,2016-08-23T00:00:00Z,"Roasted Garlic Olive Oil Base, Mozzarella, Gorgonzola, Basil Goat Cheese, Pecorino Romano Parmigiano and Fontina Cheeses with Truffle Oil",Cinque Formaggio Pizza,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,,,,2016-08-23T00:00:00Z,Start with House Tomato Pizza Sauce and Mozzarella Cheese,Create Your Own Pizza,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,14,14,USD,2016-05-01T22:19:42Z,Start with house tomato pizza sauce and mozzarella cheese,Create Your Own Pizza Large 18 Inches,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,10,10,USD,2016-05-01T22:19:42Z,Start with house tomato pizza sauce and mozzarella cheese,Create Your Own Pizza Personal 12 Inches,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,,,,2016-08-23T00:00:00Z,"House Made Pesto Sauce with Hazelnuts Nuts, Pecorino Romano Parmigiano, Diced Grilled Chicken Breast, Sundried Tomatoes, Roasted Red Peppers, Red Onions, Kalamata Olives and Feta Cheese",Genovese Pesto Pizza,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,,,,2016-08-23T00:00:00Z,House Made Caponata and Tomato Sauce with Asiago Cheese and Prosciutto Parma,La Caponata Pizza,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,,,,2016-08-23T00:00:00Z,"House Tomato Pizza Sauce, Mozzarella Cheese, Campari Tomatoes, Basil and Extra Virgin Sicilian Olive Oil",Margherita Pizza,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,,,,2016-08-23T00:00:00Z,"House Tomato Pizza Sauce, Mozzarella Cheese, Red Onions, Kalamata Olives, Feta, Sundried Tomatoes and Finished with Sicilian Infused Olive Oil",Palermo Pizza,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,22,17,USD,2016-05-01T22:19:42Z,"House tomato pizza sauce, mozzarella cheese, portabella mushrooms, roasted red peppers, baby arugula, feta cheese, and finished with sicilian infused olive oil",Portabella Mushroom Pizza,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,,,,2016-08-23T00:00:00Z,"House Tomato Pizza Sauce, Mozzarella Cheese, Portobello Mushrooms, Roasted Red Peppers, Baby Arugula, Feta Cheese and Finished with Sicilian Infused Olive Oil",Portobello Mushroom Pizza,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdeGWLIN2L1WUfwJF1,948 S Cooper St,"Italian Restaurant Cooper Young,Restaurant",Memphis,US,us/mphs/memphis/948scooperst/-643282970,35.119804,-89.991034,,,,,2016-08-23T00:00:00Z,"House Tomato Pizza Sauce, Provolone, Mozzarella, and Fontina Cheeses, Italian sausage, Sundried Tomatoes and Roasted Red Peppers",Taormina Pizza,Strano! Sicilian Kitchen & Bar,38104,USD,0,30,Mphs
AVwdEhKnByjofQCxlM-J,22118 West Rd,"Caterers,Restaurants,Sandwich Shops,Delicatessens,Pizza",Trenton,US,us/brownstowntwp/trenton/22118westrd/-1265534294,42.138386,-83.24838,http://www.yellowpages.com/woodhaven-mi/mip/andys-pizza-subs-10189441/menu?lid=10189441,11.4,11.4,USD,2017-01-12T18:52:55Z,"Hawaiian pizza ham, bacon, pinapple",Hawaiian Pizza,Andy's Pizza Subs,48183,,,,Brownstown Twp
AVwdEhKnByjofQCxlM-J,22118 West Rd,"Caterers,Restaurants,Sandwich Shops,Delicatessens,Pizza",Trenton,US,us/brownstowntwp/trenton/22118westrd/-1265534294,42.138386,-83.24838,http://www.yellowpages.com/woodhaven-mi/mip/andys-pizza-subs-10189441/menu?lid=10189441,13.6,13.6,USD,2017-01-12T18:52:55Z,,Taco Pizza,Andy's Pizza Subs,48183,,,,Brownstown Twp
AVwdEhKnByjofQCxlM-J,22118 West Rd,"Caterers,Restaurants,Sandwich Shops,Delicatessens,Pizza",Trenton,US,us/brownstowntwp/trenton/22118westrd/-1265534294,42.138386,-83.24838,http://www.yellowpages.com/woodhaven-mi/mip/andys-pizza-subs-10189441/menu?lid=10189441,11.85,11.85,USD,2017-01-12T18:52:55Z,"Veggie pizza mushrooms, onions, green peppers, black olives, mild peppers",Veggie Pizza,Andy's Pizza Subs,48183,,,,Brownstown Twp
AVwdEHsqByjofQCxlI91,1429 Nostrand Ave,"Restaurants,Fried Chicken Joint Flatbush,Fried Chicken Joint,Chicken Restaurants",Brooklyn,US,us/ny/brooklyn/1429nostrandave/1404891289,40.651493,-73.949646,,1.25,1.25,USD,2016-04-01T07:06:32Z,,Pizza Eggs Roll,Kennedy Fried Chicken,11226,,,,NY
AVwdeihd_7pvs4fz6SEE,130 Middlesex Rd,Italian Restaurant,Tyngsboro,US,us/ma/tyngsboro/130middlesexrd/-1892662180,42.66609882,-71.41250475,,7.99,7.99,USD,2016-06-05T20:30:03Z,,Thin Crust Pizza,Caffe Il Cipresso,1879,USD,50,55,MA
AVwdeihd_7pvs4fz6SEE,130 Middlesex Rd,Italian Restaurant,Tyngsboro,US,us/ma/tyngsboro/130middlesexrd/-1892662180,42.66609882,-71.41250475,,23,23,USD,2016-06-05T20:30:03Z,"Two veal cutlets breaded and baked with prosciutto and mozzarella topped with a pancetta, caper, red onion and fresh tomato sauce, served on top of your choice of pasta",Veal Pizzaiola,Caffe Il Cipresso,1879,USD,50,55,MA
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,13,10.5,USD,2016-06-20T17:54:57Z,"Fresh basil leaves, sliced Roma tomatoes with olive oil, garlic and parmesan cheese",Basil and Tomato Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,15.5,12,USD,2016-06-20T17:54:57Z,"BBQ chicken, bacon, raw red onion, olive oil, fresh garlic, pepper, cheddar cheese",Bbq Chicken Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,,,,2016-06-20T17:54:57Z,"BBQ chicken, bacon, raw red onion, olive oil, fresh garlic, pepper, cheddar cheese",Bbq Chicken Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,15.5,12,USD,2016-06-20T17:54:57Z,"Chunks of spicy buffalo chicken, Gorgonzola cheese, red and yellow peppers, fresh garlic, olive oil",Buffalo Chicken Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,17,13.5,USD,2016-06-20T17:54:57Z,,Chicken Cacciatore Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,15,12.5,USD,2016-06-20T17:54:57Z,"Sauteed onions, fresh garlic, sauteed mushrooms, chicken, parmesan cheese and rosemary",Chicken Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,11,8.5,USD,2016-06-20T17:54:57Z,"Olive oil, fresh garlic, tomato sauce, basil, pepper and parmesan cheese",Classic Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,15.5,12,USD,2016-06-20T17:54:57Z,,Gorgonzola Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,15,12.5,USD,2016-06-20T17:54:57Z,"Sliced tomatoes, mozzarella and parmesan cheese, sliced chicken, baby spinach, garlic, black pepper",Grilled Chicken Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,16.5,13,USD,2016-06-20T17:54:57Z,"Olive oil, fresh garlic, tomato sauce, basil, pepper, Canadian bacon, pineapple chunks, parmesan and mozzarella cheese",Hawaiian Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,15,11.5,USD,2016-06-20T17:54:57Z,"Olive oil, fresh garlic, tomato sauce, basil, pepper, sausage, parmesan cheese",Hot Sausage Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,13.5,10.5,USD,2016-06-20T17:54:57Z,"Fresh mozzarella, fresh basil, fresh garlic, tomato sauce, pepper and olive oil",Margherita Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,15.5,12.5,USD,2016-06-20T17:54:57Z,Our classic pizza topped with handmade meatballs,Meatball Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,12.5,10,USD,2016-06-20T17:54:57Z,"Olive oil, fresh garlic, tomato sauce, basil, pepper, parmesan and mozzarella cheese",Mozzarella Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,13.5,10.5,USD,2016-06-20T17:54:57Z,Basil pesto and fresh sliced tomatoes,Pesto Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,16,13,USD,2016-06-20T17:54:57Z,"Prosciutto, mushrooms, sauteed onions, peas, pepper, garlic, olive oil, parmesan cheese",Prosciutto Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,18,13.5,USD,2016-06-20T17:54:57Z,"Scallops, bacon, olive oil, fresh garlic, pepper, parmesan cheese",Scallop and Bacon Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,19.5,15,USD,2016-06-20T17:54:57Z,"Garlic, parmesan cheese, olive oil, shrimp, artichokes, pepper",Shrimp and Artichoke Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,19.5,15,USD,2016-06-20T17:54:57Z,"Fresh garlic, broccoli, shrimp, pepper, olive oil, parmesan cheese",Shrimp and Broccoli Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,19.5,15,USD,2016-06-20T17:54:57Z,"Shrimp, fresh garlic, butter, olive oil, scallions and pepper, and parmesan cheese",Shrimp Scampi Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,16,13,USD,2016-06-20T17:54:57Z,"Sirloin, sauteed mushrooms and onions, cheddar and mozzarella cheese, black pepper and garlic",Steak and Cheese Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,15,13,USD,2016-06-20T17:54:57Z,"Sauteed mushrooms and onions, broccoli, fresh garlic, parmesan cheese, red and yellow peppers, olive oil and pepper",Veggie Pizza,Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,12.5,10,USD,2016-06-20T17:54:57Z,"Parmesan cheese, olive oil, fresh garlic, mozzarella cheese",White Pizza (great For Kids),Stone and Paddle,6066,,,,Rockville
AVwdEIrn_7pvs4fz15Ex,40 West St,Pizza Place,Vernon Rockville,US,us/rockville/vernonrockville/40westst/602603535,41.86777253,-72.465549,,,,,2016-06-20T17:54:57Z,"Parmesan cheese, olive oil, fresh garlic, mozzarella cheese",White Pizza (great For Kids),Stone and Paddle,6066,,,,Rockville
AVwdEjEikufWRAb52AUn,638 E 169th St,"Fried Chicken Joint,Restaurants,Chicken Restaurants,Pizza,groceries,Fried Chicken Joint Morrisania",Bronx,US,us/ny/bronx/638e169thst/1404891289,40.831436,-73.901245,http://www.yellowpages.com/bronx-ny/mip/kennedy-fried-chicken-11309336/menu,10,10,USD,2016-03-31T02:32:37Z,,Pizza Del Giorno,Kennedy Fried Chicken,10456,USD,0,25,NY
AVwdEjEikufWRAb52AUn,638 E 169th St,"Fried Chicken Joint,Restaurants,Chicken Restaurants,Pizza,groceries,Fried Chicken Joint Morrisania",Bronx,US,us/ny/bronx/638e169thst/1404891289,40.831436,-73.901245,http://www.yellowpages.com/bronx-ny/mip/kennedy-fried-chicken-11309336/menu,1.25,1.25,USD,"2016-03-31T02:32:37Z,2016-05-10T04:26:17Z",,Pizza Eggs Roll,Kennedy Fried Chicken,10456,USD,0,25,NY
AVwdEMDvByjofQCxlJol,111 S Broadway,Pizza Place,Rochester,US,us/mn/rochester/111sbroadway/-695527346,44.02225722,-92.46396167,,10.25,10.25,USD,2016-07-20T20:25:22Z,"Fresh lavash brushed with basil pesto and topped with oven roasted tomatoes, whole milk mozzarella and fresh basil",Chesters Lavash Pizza,Zpizza,55904,,,,MN
AVwdeNbxByjofQCxpdUT,2350 Clarendon Blvd,Restaurant,Arlington,US,us/va/arlington/2350clarendonblvd/-1750391104,38.889379,-77.086835,,,,,2016-04-24T00:00:00Z,,Any Six ( 6 ) 10 Signature Pizzas,Fire Works - Arlington,22201,USD,0,30,VA
AVwdeNbxByjofQCxpdUT,2350 Clarendon Blvd,Restaurant,Arlington,US,us/va/arlington/2350clarendonblvd/-1750391104,38.889379,-77.086835,,,,,2016-04-24T00:00:00Z,,Any Six (6) 10 Signature Pizzas,Fire Works - Arlington,22201,USD,0,30,VA
AVwdeNbxByjofQCxpdUT,2350 Clarendon Blvd,Restaurant,Arlington,US,us/va/arlington/2350clarendonblvd/-1750391104,38.889379,-77.086835,,,,,2016-04-24T00:00:00Z,,Gluten Free Pizza Available,Fire Works - Arlington,22201,USD,0,30,VA
AVwd-epkByjofQCxuLgH,127 Hilltown Village Ctr,Italian Restaurant,Chesterfield,US,us/clarksonvalley/chesterfield/127hilltownvillagectr/518221192,38.65952,-90.55173,http://www.yellowpages.com/chesterfield-mo/mip/gianfabios-italian-cafe-472736007/menu,12.5,12.5,USD,2016-08-02T21:20:39Z,,Alfresco Pizza,Gianfabio's Italian Cafe,63017,USD,50,55,Clarkson Valley
AVwd-epkByjofQCxuLgH,127 Hilltown Village Ctr,Italian Restaurant,Chesterfield,US,us/clarksonvalley/chesterfield/127hilltownvillagectr/518221192,38.65952,-90.55173,http://www.yellowpages.com/chesterfield-mo/mip/gianfabios-italian-cafe-472736007/menu,14.5,14.5,USD,2016-08-02T21:20:39Z,,Americano Pizza,Gianfabio's Italian Cafe,63017,USD,50,55,Clarkson Valley
AVwd-epkByjofQCxuLgH,127 Hilltown Village Ctr,Italian Restaurant,Chesterfield,US,us/clarksonvalley/chesterfield/127hilltownvillagectr/518221192,38.65952,-90.55173,http://www.yellowpages.com/chesterfield-mo/mip/gianfabios-italian-cafe-472736007/menu,14,14,USD,2016-08-02T21:20:39Z,,Deluxe Pizza,Gianfabio's Italian Cafe,63017,USD,50,55,Clarkson Valley
AVwd-epkByjofQCxuLgH,127 Hilltown Village Ctr,Italian Restaurant,Chesterfield,US,us/clarksonvalley/chesterfield/127hilltownvillagectr/518221192,38.65952,-90.55173,http://www.yellowpages.com/chesterfield-mo/mip/gianfabios-italian-cafe-472736007/menu,11.5,11.5,USD,2016-08-02T21:20:39Z,,Four Cheese Pizza,Gianfabio's Italian Cafe,63017,USD,50,55,Clarkson Valley
AVwd-epkByjofQCxuLgH,127 Hilltown Village Ctr,Italian Restaurant,Chesterfield,US,us/clarksonvalley/chesterfield/127hilltownvillagectr/518221192,38.65952,-90.55173,http://www.yellowpages.com/chesterfield-mo/mip/gianfabios-italian-cafe-472736007/menu,14,14,USD,2016-08-02T21:20:39Z,,Gustosa Pizza,Gianfabio's Italian Cafe,63017,USD,50,55,Clarkson Valley
AVwd-epkByjofQCxuLgH,127 Hilltown Village Ctr,Italian Restaurant,Chesterfield,US,us/clarksonvalley/chesterfield/127hilltownvillagectr/518221192,38.65952,-90.55173,http://www.yellowpages.com/chesterfield-mo/mip/gianfabios-italian-cafe-472736007/menu,12,12,USD,2016-08-02T21:20:39Z,,Margerita Pizza,Gianfabio's Italian Cafe,63017,USD,50,55,Clarkson Valley
